"start_time","end_time","o3","flag_o3","o3std","flag_o3std","jd","day","time.dec","time","hour","min","date"
245.708333,245.75,42.3,0,3.6,0,245,2018-09-03,0.70833300000001,1020.00952000001,17,0,2018-09-03 17:00:00
245.75,245.791667,38.5,0,3.7,0,245,2018-09-03,0.75,1080.01,18,0,2018-09-03 18:00:00
245.791667,245.833333,41.3,0,3.2,0,245,2018-09-03,0.79166699999999,1140.01047999999,19,0,2018-09-03 19:00:00
245.833333,245.875,44,0,0.4,0,245,2018-09-03,0.83333300000001,1200.00952000001,20,0,2018-09-03 20:00:00
245.875,245.916667,43.4,0,0.6,0,245,2018-09-03,0.875,1260.01,21,0,2018-09-03 21:00:00
245.916667,245.958333,42.7,0,0.8,0,245,2018-09-03,0.91666699999999,1320.01047999999,22,0,2018-09-03 22:00:00
245.958333,246,44.7,0.39,13.7,0.39,245,2018-09-03,0.95833300000001,1380.00952000001,23,0,2018-09-03 23:00:00
246,246.041667,41.6,0,3.7,0,246,2018-09-04,0,0.01,0,0,2018-09-04 00:00:00
246.041667,246.083333,40.6,0,0.9,0,246,2018-09-04,0.0416669999999897,60.0104799999851,1,0,2018-09-04 01:00:00
246.083333,246.125,40.1,0,1.3,0,246,2018-09-04,0.0833330000000103,120.009520000015,2,0,2018-09-04 02:00:00
246.125,246.166667,43.2,0,1.1,0,246,2018-09-04,0.125,180.01,3,0,2018-09-04 03:00:00
246.166667,246.208333,45.3,0,1.1,0,246,2018-09-04,0.16666699999999,240.010479999985,4,0,2018-09-04 04:00:00
246.208333,246.25,46.1,0,1,0,246,2018-09-04,0.20833300000001,300.009520000015,5,0,2018-09-04 05:00:00
246.25,246.291667,47.3,0,1.2,0,246,2018-09-04,0.25,360.01,6,0,2018-09-04 06:00:00
246.291667,246.333333,41.1,0,4.6,0,246,2018-09-04,0.29166699999999,420.010479999985,7,0,2018-09-04 07:00:00
246.333333,246.375,35.2,0,3.3,0,246,2018-09-04,0.33333300000001,480.009520000015,8,0,2018-09-04 08:00:00
246.375,246.416667,40.5,0,2.6,0,246,2018-09-04,0.375,540.01,9,0,2018-09-04 09:00:00
246.416667,246.458333,9999.9,0.999,9999.9,0.999,246,2018-09-04,0.41666699999999,600.010479999985,10,0,2018-09-04 10:00:00
246.458333,246.5,9999.9,0.999,9999.9,0.999,246,2018-09-04,0.45833300000001,660.009520000015,11,0,2018-09-04 11:00:00
246.5,246.541667,9999.9,0.999,9999.9,0.999,246,2018-09-04,0.5,720.01,12,0,2018-09-04 12:00:00
246.541667,246.583333,9999.9,0.999,9999.9,0.999,246,2018-09-04,0.54166699999999,780.010479999985,13,0,2018-09-04 13:00:00
246.583333,246.625,9999.9,0.999,9999.9,0.999,246,2018-09-04,0.58333300000001,840.009520000015,14,0,2018-09-04 14:00:00
246.625,246.666667,9999.9,0.999,9999.9,0.999,246,2018-09-04,0.625,900.01,15,0,2018-09-04 15:00:00
246.666667,246.708333,9999.9,0.999,9999.9,0.999,246,2018-09-04,0.66666699999999,960.010479999985,16,0,2018-09-04 16:00:00
246.708333,246.75,9999.9,0.999,9999.9,0.999,246,2018-09-04,0.70833300000001,1020.00952000001,17,0,2018-09-04 17:00:00
246.75,246.791667,9999.9,0.999,9999.9,0.999,246,2018-09-04,0.75,1080.01,18,0,2018-09-04 18:00:00
246.791667,246.833333,9999.9,0.999,9999.9,0.999,246,2018-09-04,0.79166699999999,1140.01047999999,19,0,2018-09-04 19:00:00
246.833333,246.875,9999.9,0.999,9999.9,0.999,246,2018-09-04,0.83333300000001,1200.00952000001,20,0,2018-09-04 20:00:00
246.875,246.916667,9999.9,0.999,9999.9,0.999,246,2018-09-04,0.875,1260.01,21,0,2018-09-04 21:00:00
246.916667,246.958333,9999.9,0.999,9999.9,0.999,246,2018-09-04,0.91666699999999,1320.01047999999,22,0,2018-09-04 22:00:00
246.958333,247,9999.9,0.999,9999.9,0.999,246,2018-09-04,0.95833300000001,1380.00952000001,23,0,2018-09-04 23:00:00
247,247.041667,41,0,3.5,0,247,2018-09-05,0,0.01,0,0,2018-09-05 00:00:00
247.041667,247.083333,43.9,0,0.6,0,247,2018-09-05,0.0416669999999897,60.0104799999851,1,0,2018-09-05 01:00:00
247.083333,247.125,45.3,0,0.9,0,247,2018-09-05,0.0833330000000103,120.009520000015,2,0,2018-09-05 02:00:00
247.125,247.166667,48.1,0,0.5,0,247,2018-09-05,0.125,180.01,3,0,2018-09-05 03:00:00
247.166667,247.208333,49.2,0,1.1,0,247,2018-09-05,0.16666699999999,240.010479999985,4,0,2018-09-05 04:00:00
247.208333,247.25,50.4,0,0.9,0,247,2018-09-05,0.20833300000001,300.009520000015,5,0,2018-09-05 05:00:00
247.25,247.291667,45.7,0,2.6,0,247,2018-09-05,0.25,360.01,6,0,2018-09-05 06:00:00
247.291667,247.333333,43.3,0,1.1,0,247,2018-09-05,0.29166699999999,420.010479999985,7,0,2018-09-05 07:00:00
247.333333,247.375,45.8,0,1.9,0,247,2018-09-05,0.33333300000001,480.009520000015,8,0,2018-09-05 08:00:00
247.375,247.416667,47.1,0,1.4,0,247,2018-09-05,0.375,540.01,9,0,2018-09-05 09:00:00
247.416667,247.458333,45,0,1.4,0,247,2018-09-05,0.41666699999999,600.010479999985,10,0,2018-09-05 10:00:00
247.458333,247.5,46.7,0.39,5.5,0.39,247,2018-09-05,0.45833300000001,660.009520000015,11,0,2018-09-05 11:00:00
247.5,247.541667,41.3,0,3.6,0,247,2018-09-05,0.5,720.01,12,0,2018-09-05 12:00:00
247.541667,247.583333,39.4,0,2.9,0,247,2018-09-05,0.54166699999999,780.010479999985,13,0,2018-09-05 13:00:00
247.583333,247.625,35.9,0,3.7,0,247,2018-09-05,0.58333300000001,840.009520000015,14,0,2018-09-05 14:00:00
247.625,247.666667,34,0,3.3,0,247,2018-09-05,0.625,900.01,15,0,2018-09-05 15:00:00
247.666667,247.708333,32.1,0,3.2,0,247,2018-09-05,0.66666699999999,960.010479999985,16,0,2018-09-05 16:00:00
247.708333,247.75,31.8,0,4.3,0,247,2018-09-05,0.70833300000001,1020.00952000001,17,0,2018-09-05 17:00:00
247.75,247.791667,39.6,0,2.5,0,247,2018-09-05,0.75,1080.01,18,0,2018-09-05 18:00:00
247.791667,247.833333,44,0,1.5,0,247,2018-09-05,0.79166699999999,1140.01047999999,19,0,2018-09-05 19:00:00
247.833333,247.875,45.4,0.39,0.3,0.39,247,2018-09-05,0.83333300000001,1200.00952000001,20,0,2018-09-05 20:00:00
247.875,247.916667,9999.9,0.999,9999.9,0.999,247,2018-09-05,0.875,1260.01,21,0,2018-09-05 21:00:00
247.916667,247.958333,9999.9,0.999,9999.9,0.999,247,2018-09-05,0.91666699999999,1320.01047999999,22,0,2018-09-05 22:00:00
247.958333,248,9999.9,0.999,9999.9,0.999,247,2018-09-05,0.95833300000001,1380.00952000001,23,0,2018-09-05 23:00:00
248,248.041667,41.9,0,3.3,0,248,2018-09-06,0,0.01,0,0,2018-09-06 00:00:00
248.041667,248.083333,44.2,0,2.7,0,248,2018-09-06,0.0416669999999897,60.0104799999851,1,0,2018-09-06 01:00:00
248.083333,248.125,47.7,0,1.4,0,248,2018-09-06,0.0833330000000103,120.009520000015,2,0,2018-09-06 02:00:00
248.125,248.166667,46.2,0,2.1,0,248,2018-09-06,0.125,180.01,3,0,2018-09-06 03:00:00
248.166667,248.208333,45.2,0,2.9,0,248,2018-09-06,0.16666699999999,240.010479999985,4,0,2018-09-06 04:00:00
248.208333,248.25,44.3,0,3.2,0,248,2018-09-06,0.20833300000001,300.009520000015,5,0,2018-09-06 05:00:00
248.25,248.291667,44.9,0,2.3,0,248,2018-09-06,0.25,360.01,6,0,2018-09-06 06:00:00
248.291667,248.333333,41.4,0,4.8,0,248,2018-09-06,0.29166699999999,420.010479999985,7,0,2018-09-06 07:00:00
248.333333,248.375,9999.9,0.999,9999.9,0.999,248,2018-09-06,0.33333300000001,480.009520000015,8,0,2018-09-06 08:00:00
248.375,248.416667,9999.9,0.999,9999.9,0.999,248,2018-09-06,0.375,540.01,9,0,2018-09-06 09:00:00
248.416667,248.458333,9999.9,0.999,9999.9,0.999,248,2018-09-06,0.41666699999999,600.010479999985,10,0,2018-09-06 10:00:00
248.458333,248.5,9999.9,0.999,9999.9,0.999,248,2018-09-06,0.45833300000001,660.009520000015,11,0,2018-09-06 11:00:00
248.5,248.541667,9999.9,0.999,9999.9,0.999,248,2018-09-06,0.5,720.01,12,0,2018-09-06 12:00:00
248.541667,248.583333,9999.9,0.999,9999.9,0.999,248,2018-09-06,0.54166699999999,780.010479999985,13,0,2018-09-06 13:00:00
248.583333,248.625,9999.9,0.999,9999.9,0.999,248,2018-09-06,0.58333300000001,840.009520000015,14,0,2018-09-06 14:00:00
248.625,248.666667,9999.9,0.999,9999.9,0.999,248,2018-09-06,0.625,900.01,15,0,2018-09-06 15:00:00
248.666667,248.708333,9999.9,0.999,9999.9,0.999,248,2018-09-06,0.66666699999999,960.010479999985,16,0,2018-09-06 16:00:00
248.708333,248.75,9999.9,0.999,9999.9,0.999,248,2018-09-06,0.70833300000001,1020.00952000001,17,0,2018-09-06 17:00:00
248.75,248.791667,9999.9,0.999,9999.9,0.999,248,2018-09-06,0.75,1080.01,18,0,2018-09-06 18:00:00
248.791667,248.833333,9999.9,0.999,9999.9,0.999,248,2018-09-06,0.79166699999999,1140.01047999999,19,0,2018-09-06 19:00:00
248.833333,248.875,9999.9,0.999,9999.9,0.999,248,2018-09-06,0.83333300000001,1200.00952000001,20,0,2018-09-06 20:00:00
248.875,248.916667,9999.9,0.999,9999.9,0.999,248,2018-09-06,0.875,1260.01,21,0,2018-09-06 21:00:00
248.916667,248.958333,9999.9,0.999,9999.9,0.999,248,2018-09-06,0.91666699999999,1320.01047999999,22,0,2018-09-06 22:00:00
248.958333,249,9999.9,0.999,9999.9,0.999,248,2018-09-06,0.95833300000001,1380.00952000001,23,0,2018-09-06 23:00:00
249,249.041667,53.7,0,4.8,0,249,2018-09-07,0,0.01,0,0,2018-09-07 00:00:00
249.041667,249.083333,55.1,0,4.2,0,249,2018-09-07,0.0416669999999897,60.0104799999851,1,0,2018-09-07 01:00:00
249.083333,249.125,59.9,0,1.2,0,249,2018-09-07,0.0833330000000103,120.009520000015,2,0,2018-09-07 02:00:00
249.125,249.166667,59.8,0,1,0,249,2018-09-07,0.125,180.01,3,0,2018-09-07 03:00:00
249.166667,249.208333,59.8,0,1.6,0,249,2018-09-07,0.16666699999999,240.010479999985,4,0,2018-09-07 04:00:00
249.208333,249.25,55.7,0,3.7,0,249,2018-09-07,0.20833300000001,300.009520000015,5,0,2018-09-07 05:00:00
249.25,249.291667,45.8,0,7.9,0,249,2018-09-07,0.25,360.01,6,0,2018-09-07 06:00:00
249.291667,249.333333,53.7,0,6.5,0,249,2018-09-07,0.29166699999999,420.010479999985,7,0,2018-09-07 07:00:00
249.333333,249.375,57.1,0,2.2,0,249,2018-09-07,0.33333300000001,480.009520000015,8,0,2018-09-07 08:00:00
249.375,249.416667,55.2,0,2,0,249,2018-09-07,0.375,540.01,9,0,2018-09-07 09:00:00
249.416667,249.458333,52.1,0,1.6,0,249,2018-09-07,0.41666699999999,600.010479999985,10,0,2018-09-07 10:00:00
249.458333,249.5,53,0,1.8,0,249,2018-09-07,0.45833300000001,660.009520000015,11,0,2018-09-07 11:00:00
249.5,249.541667,52.8,0,1.6,0,249,2018-09-07,0.5,720.01,12,0,2018-09-07 12:00:00
249.541667,249.583333,51.1,0.39,4.5,0.39,249,2018-09-07,0.54166699999999,780.010479999985,13,0,2018-09-07 13:00:00
249.583333,249.625,49.2,0,1.1,0,249,2018-09-07,0.58333300000001,840.009520000015,14,0,2018-09-07 14:00:00
249.625,249.666667,46.1,0,2.6,0,249,2018-09-07,0.625,900.01,15,0,2018-09-07 15:00:00
249.666667,249.708333,45.2,0,2.3,0,249,2018-09-07,0.66666699999999,960.010479999985,16,0,2018-09-07 16:00:00
249.708333,249.75,44,0,2.3,0,249,2018-09-07,0.70833300000001,1020.00952000001,17,0,2018-09-07 17:00:00
249.75,249.791667,43.9,0,3.2,0,249,2018-09-07,0.75,1080.01,18,0,2018-09-07 18:00:00
249.791667,249.833333,44.1,0,2.8,0,249,2018-09-07,0.79166699999999,1140.01047999999,19,0,2018-09-07 19:00:00
249.833333,249.875,47.5,0,0.8,0,249,2018-09-07,0.83333300000001,1200.00952000001,20,0,2018-09-07 20:00:00
249.875,249.916667,46.9,0,2.1,0,249,2018-09-07,0.875,1260.01,21,0,2018-09-07 21:00:00
249.916667,249.958333,45.7,0,1.6,0,249,2018-09-07,0.91666699999999,1320.01047999999,22,0,2018-09-07 22:00:00
249.958333,250,44.7,0,1.3,0,249,2018-09-07,0.95833300000001,1380.00952000001,23,0,2018-09-07 23:00:00
250,250.041667,41,0,4.2,0,250,2018-09-08,0,0.01,0,0,2018-09-08 00:00:00
250.041667,250.083333,45.7,0,1.5,0,250,2018-09-08,0.0416669999999897,60.0104799999851,1,0,2018-09-08 01:00:00
250.083333,250.125,47.5,0,0.9,0,250,2018-09-08,0.0833330000000103,120.009520000015,2,0,2018-09-08 02:00:00
250.125,250.166667,47,0,1.2,0,250,2018-09-08,0.125,180.01,3,0,2018-09-08 03:00:00
250.166667,250.208333,46.2,0,2.8,0,250,2018-09-08,0.16666699999999,240.010479999985,4,0,2018-09-08 04:00:00
250.208333,250.25,45.1,0,3.2,0,250,2018-09-08,0.20833300000001,300.009520000015,5,0,2018-09-08 05:00:00
250.25,250.291667,41.3,0,3.3,0,250,2018-09-08,0.25,360.01,6,0,2018-09-08 06:00:00
250.291667,250.333333,39.1,0,2.1,0,250,2018-09-08,0.29166699999999,420.010479999985,7,0,2018-09-08 07:00:00
250.333333,250.375,40.6,0,1.6,0,250,2018-09-08,0.33333300000001,480.009520000015,8,0,2018-09-08 08:00:00
250.375,250.416667,39.8,0,1.7,0,250,2018-09-08,0.375,540.01,9,0,2018-09-08 09:00:00
250.416667,250.458333,38.3,0,1.9,0,250,2018-09-08,0.41666699999999,600.010479999985,10,0,2018-09-08 10:00:00
250.458333,250.5,37.8,0,2.6,0,250,2018-09-08,0.45833300000001,660.009520000015,11,0,2018-09-08 11:00:00
250.5,250.541667,36.1,0,2.5,0,250,2018-09-08,0.5,720.01,12,0,2018-09-08 12:00:00
250.541667,250.583333,38.2,0,2.5,0,250,2018-09-08,0.54166699999999,780.010479999985,13,0,2018-09-08 13:00:00
250.583333,250.625,38.6,0.39,7.1,0.39,250,2018-09-08,0.58333300000001,840.009520000015,14,0,2018-09-08 14:00:00
250.625,250.666667,37.1,0,3,0,250,2018-09-08,0.625,900.01,15,0,2018-09-08 15:00:00
250.666667,250.708333,38.3,0,2.2,0,250,2018-09-08,0.66666699999999,960.010479999985,16,0,2018-09-08 16:00:00
250.708333,250.75,37.6,0,2.9,0,250,2018-09-08,0.70833300000001,1020.00952000001,17,0,2018-09-08 17:00:00
250.75,250.791667,41.3,0,2.1,0,250,2018-09-08,0.75,1080.01,18,0,2018-09-08 18:00:00
250.791667,250.833333,40.6,0,2.7,0,250,2018-09-08,0.79166699999999,1140.01047999999,19,0,2018-09-08 19:00:00
250.833333,250.875,41.3,0,3,0,250,2018-09-08,0.83333300000001,1200.00952000001,20,0,2018-09-08 20:00:00
250.875,250.916667,41.9,0,1.9,0,250,2018-09-08,0.875,1260.01,21,0,2018-09-08 21:00:00
250.916667,250.958333,45,0,0.4,0,250,2018-09-08,0.91666699999999,1320.01047999999,22,0,2018-09-08 22:00:00
250.958333,251,45.1,0,0.3,0,250,2018-09-08,0.95833300000001,1380.00952000001,23,0,2018-09-08 23:00:00
251,251.041667,44.9,0,0.4,0,251,2018-09-09,0,0.01,0,0,2018-09-09 00:00:00
251.041667,251.083333,45.8,0,0.4,0,251,2018-09-09,0.0416669999999897,60.0104799999851,1,0,2018-09-09 01:00:00
251.083333,251.125,45.6,0,0.4,0,251,2018-09-09,0.0833330000000103,120.009520000015,2,0,2018-09-09 02:00:00
251.125,251.166667,45.5,0.39,0.5,0.39,251,2018-09-09,0.125,180.01,3,0,2018-09-09 03:00:00
251.166667,251.208333,43.4,0,4.9,0,251,2018-09-09,0.16666699999999,240.010479999985,4,0,2018-09-09 04:00:00
251.208333,251.25,42.1,0,3.1,0,251,2018-09-09,0.20833300000001,300.009520000015,5,0,2018-09-09 05:00:00
251.25,251.291667,32.6,0,3.3,0,251,2018-09-09,0.25,360.01,6,0,2018-09-09 06:00:00
251.291667,251.333333,35.9,0,2.5,0,251,2018-09-09,0.29166699999999,420.010479999985,7,0,2018-09-09 07:00:00
251.333333,251.375,37,0,2.9,0,251,2018-09-09,0.33333300000001,480.009520000015,8,0,2018-09-09 08:00:00
251.375,251.416667,37.4,0,2.6,0,251,2018-09-09,0.375,540.01,9,0,2018-09-09 09:00:00
251.416667,251.458333,35.3,0,3,0,251,2018-09-09,0.41666699999999,600.010479999985,10,0,2018-09-09 10:00:00
251.458333,251.5,36.5,0,2.1,0,251,2018-09-09,0.45833300000001,660.009520000015,11,0,2018-09-09 11:00:00
251.5,251.541667,37.7,0,1.4,0,251,2018-09-09,0.5,720.01,12,0,2018-09-09 12:00:00
251.541667,251.583333,37,0,1.7,0,251,2018-09-09,0.54166699999999,780.010479999985,13,0,2018-09-09 13:00:00
251.583333,251.625,35.6,0,1.4,0,251,2018-09-09,0.58333300000001,840.009520000015,14,0,2018-09-09 14:00:00
251.625,251.666667,35.2,0,1.2,0,251,2018-09-09,0.625,900.01,15,0,2018-09-09 15:00:00
251.666667,251.708333,36.5,0,1.4,0,251,2018-09-09,0.66666699999999,960.010479999985,16,0,2018-09-09 16:00:00
251.708333,251.75,38.2,0.39,6.3,0.39,251,2018-09-09,0.70833300000001,1020.00952000001,17,0,2018-09-09 17:00:00
251.75,251.791667,34.8,0,3.4,0,251,2018-09-09,0.75,1080.01,18,0,2018-09-09 18:00:00
251.791667,251.833333,37.1,0,2,0,251,2018-09-09,0.79166699999999,1140.01047999999,19,0,2018-09-09 19:00:00
251.833333,251.875,41.1,0,1.2,0,251,2018-09-09,0.83333300000001,1200.00952000001,20,0,2018-09-09 20:00:00
251.875,251.916667,38.9,0,4.6,0,251,2018-09-09,0.875,1260.01,21,0,2018-09-09 21:00:00
251.916667,251.958333,41.6,0,2.9,0,251,2018-09-09,0.91666699999999,1320.01047999999,22,0,2018-09-09 22:00:00
251.958333,252,43.1,0,3.2,0,251,2018-09-09,0.95833300000001,1380.00952000001,23,0,2018-09-09 23:00:00
252,252.041667,42.5,0,3.1,0,252,2018-09-10,0,0.01,0,0,2018-09-10 00:00:00
252.041667,252.083333,40.3,0,3.3,0,252,2018-09-10,0.0416669999999897,60.0104799999851,1,0,2018-09-10 01:00:00
252.083333,252.125,40,0,2.5,0,252,2018-09-10,0.0833330000000103,120.009520000015,2,0,2018-09-10 02:00:00
252.125,252.166667,44.3,0,1.9,0,252,2018-09-10,0.125,180.01,3,0,2018-09-10 03:00:00
252.166667,252.208333,45.2,0,0.7,0,252,2018-09-10,0.16666699999999,240.010479999985,4,0,2018-09-10 04:00:00
252.208333,252.25,43.6,0,2.1,0,252,2018-09-10,0.20833300000001,300.009520000015,5,0,2018-09-10 05:00:00
252.25,252.291667,43.3,0,1.7,0,252,2018-09-10,0.25,360.01,6,0,2018-09-10 06:00:00
252.291667,252.333333,37.4,0.39,5.8,0.39,252,2018-09-10,0.29166699999999,420.010479999985,7,0,2018-09-10 07:00:00
252.333333,252.375,34.1,0,5.4,0,252,2018-09-10,0.33333300000001,480.009520000015,8,0,2018-09-10 08:00:00
252.375,252.416667,40.5,0,3.5,0,252,2018-09-10,0.375,540.01,9,0,2018-09-10 09:00:00
252.416667,252.458333,37.8,0,3.3,0,252,2018-09-10,0.41666699999999,600.010479999985,10,0,2018-09-10 10:00:00
252.458333,252.5,39,0,2.8,0,252,2018-09-10,0.45833300000001,660.009520000015,11,0,2018-09-10 11:00:00
252.5,252.541667,38.5,0,2.4,0,252,2018-09-10,0.5,720.01,12,0,2018-09-10 12:00:00
252.541667,252.583333,37.7,0,3.7,0,252,2018-09-10,0.54166699999999,780.010479999985,13,0,2018-09-10 13:00:00
252.583333,252.625,39.9,0,2.4,0,252,2018-09-10,0.58333300000001,840.009520000015,14,0,2018-09-10 14:00:00
252.625,252.666667,41.2,0,2.4,0,252,2018-09-10,0.625,900.01,15,0,2018-09-10 15:00:00
252.666667,252.708333,39.8,0,1.9,0,252,2018-09-10,0.66666699999999,960.010479999985,16,0,2018-09-10 16:00:00
252.708333,252.75,41.3,0.39,2.1,0.39,252,2018-09-10,0.70833300000001,1020.00952000001,17,0,2018-09-10 17:00:00
252.75,252.791667,46,0,3.6,0,252,2018-09-10,0.75,1080.01,18,0,2018-09-10 18:00:00
252.791667,252.833333,46.4,0,1.1,0,252,2018-09-10,0.79166699999999,1140.01047999999,19,0,2018-09-10 19:00:00
252.833333,252.875,46.8,0,0.8,0,252,2018-09-10,0.83333300000001,1200.00952000001,20,0,2018-09-10 20:00:00
252.875,252.916667,45.7,0,0.9,0,252,2018-09-10,0.875,1260.01,21,0,2018-09-10 21:00:00
252.916667,252.958333,45,0,1.5,0,252,2018-09-10,0.91666699999999,1320.01047999999,22,0,2018-09-10 22:00:00
252.958333,253,46.1,0,0.7,0,252,2018-09-10,0.95833300000001,1380.00952000001,23,0,2018-09-10 23:00:00
253,253.041667,45.5,0,1.1,0,253,2018-09-11,0,0.01,0,0,2018-09-11 00:00:00
253.041667,253.083333,43.4,0,1.5,0,253,2018-09-11,0.0416669999999897,60.0104799999851,1,0,2018-09-11 01:00:00
253.083333,253.125,45.2,0,1.2,0,253,2018-09-11,0.0833330000000103,120.009520000015,2,0,2018-09-11 02:00:00
253.125,253.166667,48.5,0,1.2,0,253,2018-09-11,0.125,180.01,3,0,2018-09-11 03:00:00
253.166667,253.208333,48.7,0,1.2,0,253,2018-09-11,0.16666699999999,240.010479999985,4,0,2018-09-11 04:00:00
253.208333,253.25,49.9,0,0.9,0,253,2018-09-11,0.20833300000001,300.009520000015,5,0,2018-09-11 05:00:00
253.25,253.291667,49.2,0,1.3,0,253,2018-09-11,0.25,360.01,6,0,2018-09-11 06:00:00
253.291667,253.333333,45.3,0,3.5,0,253,2018-09-11,0.29166699999999,420.010479999985,7,0,2018-09-11 07:00:00
253.333333,253.375,41.7,0,5.3,0,253,2018-09-11,0.33333300000001,480.009520000015,8,0,2018-09-11 08:00:00
253.375,253.416667,40.7,0,4.7,0,253,2018-09-11,0.375,540.01,9,0,2018-09-11 09:00:00
253.416667,253.458333,40.9,0,3.3,0,253,2018-09-11,0.41666699999999,600.010479999985,10,0,2018-09-11 10:00:00
253.458333,253.5,43.5,0,2.7,0,253,2018-09-11,0.45833300000001,660.009520000015,11,0,2018-09-11 11:00:00
253.5,253.541667,42.7,0,3.2,0,253,2018-09-11,0.5,720.01,12,0,2018-09-11 12:00:00
253.541667,253.583333,44.3,0,2.2,0,253,2018-09-11,0.54166699999999,780.010479999985,13,0,2018-09-11 13:00:00
253.583333,253.625,44.6,0,2.3,0,253,2018-09-11,0.58333300000001,840.009520000015,14,0,2018-09-11 14:00:00
253.625,253.666667,43.4,0,3.1,0,253,2018-09-11,0.625,900.01,15,0,2018-09-11 15:00:00
253.666667,253.708333,44.3,0,2.5,0,253,2018-09-11,0.66666699999999,960.010479999985,16,0,2018-09-11 16:00:00
253.708333,253.75,45.4,0,1.5,0,253,2018-09-11,0.70833300000001,1020.00952000001,17,0,2018-09-11 17:00:00
253.75,253.791667,45.3,0,1.4,0,253,2018-09-11,0.75,1080.01,18,0,2018-09-11 18:00:00
253.791667,253.833333,48.8,0,3.7,0,253,2018-09-11,0.79166699999999,1140.01047999999,19,0,2018-09-11 19:00:00
253.833333,253.875,46.5,0,2.1,0,253,2018-09-11,0.83333300000001,1200.00952000001,20,0,2018-09-11 20:00:00
253.875,253.916667,46.4,0,1.1,0,253,2018-09-11,0.875,1260.01,21,0,2018-09-11 21:00:00
253.916667,253.958333,44.8,0,2.2,0,253,2018-09-11,0.91666699999999,1320.01047999999,22,0,2018-09-11 22:00:00
253.958333,254,40.7,0,1,0,253,2018-09-11,0.95833300000001,1380.00952000001,23,0,2018-09-11 23:00:00
254,254.041667,41.8,0,0.6,0,254,2018-09-12,0,0.01,0,0,2018-09-12 00:00:00
254.041667,254.083333,42.9,0,0.6,0,254,2018-09-12,0.0416669999999897,60.0104799999851,1,0,2018-09-12 01:00:00
254.083333,254.125,45.1,0,1.6,0,254,2018-09-12,0.0833330000000103,120.009520000015,2,0,2018-09-12 02:00:00
254.125,254.166667,46.9,0,1,0,254,2018-09-12,0.125,180.01,3,0,2018-09-12 03:00:00
254.166667,254.208333,46.6,0,0.4,0,254,2018-09-12,0.16666699999999,240.010479999985,4,0,2018-09-12 04:00:00
254.208333,254.25,45.4,0,0.9,0,254,2018-09-12,0.20833300000001,300.009520000015,5,0,2018-09-12 05:00:00
254.25,254.291667,43.9,0,1.2,0,254,2018-09-12,0.25,360.01,6,0,2018-09-12 06:00:00
254.291667,254.333333,43.9,0,1.1,0,254,2018-09-12,0.29166699999999,420.010479999985,7,0,2018-09-12 07:00:00
254.333333,254.375,44.4,0,1.2,0,254,2018-09-12,0.33333300000001,480.009520000015,8,0,2018-09-12 08:00:00
254.375,254.416667,45.6,0,1.6,0,254,2018-09-12,0.375,540.01,9,0,2018-09-12 09:00:00
254.416667,254.458333,44,0,1.7,0,254,2018-09-12,0.41666699999999,600.010479999985,10,0,2018-09-12 10:00:00
254.458333,254.5,42.3,0,1.8,0,254,2018-09-12,0.45833300000001,660.009520000015,11,0,2018-09-12 11:00:00
254.5,254.541667,41.2,0,2.1,0,254,2018-09-12,0.5,720.01,12,0,2018-09-12 12:00:00
254.541667,254.583333,39.1,0,2.3,0,254,2018-09-12,0.54166699999999,780.010479999985,13,0,2018-09-12 13:00:00
254.583333,254.625,38.6,0,1.4,0,254,2018-09-12,0.58333300000001,840.009520000015,14,0,2018-09-12 14:00:00
254.625,254.666667,38.7,0,1.3,0,254,2018-09-12,0.625,900.01,15,0,2018-09-12 15:00:00
254.666667,254.708333,39.8,0,1.9,0,254,2018-09-12,0.66666699999999,960.010479999985,16,0,2018-09-12 16:00:00
